device_id,location,time_collected,depth_level,depth_m,temperature,salinity,turbidity,ph_level,dissolved_oxygen,ammonia,nitrite,nitrate
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:30,2,15,13.75,34.47,5.23,7.91,7.01,0.0031,0.0171,1.746
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:35,2,15,14.02,34.54,5.38,7.84,7,0.0053,0.0138,1.665
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:40,2,15,13.84,34.46,6.69,7.93,6.79,0.0078,0.0172,1.669
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:45,2,15,14.17,34.46,5.76,7.92,7.03,0.0029,0.017,1.548
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:50,2,15,14.25,34.46,6.52,7.86,6.75,0.004,0.018,1.644
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:34:55,2,15,14.18,34.49,6.04,7.85,6.85,0.0023,0.0174,1.812
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:00,2,15,13.91,34.46,5.47,7.87,7.03,0.0029,0.0179,1.705
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:05,2,15,14.07,34.48,6.92,7.94,6.92,0.0078,0.0156,1.535
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:10,2,15,13.79,34.46,5.88,7.93,6.89,0.0036,0.0133,1.884
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:15,2,15,14.05,34.51,5.66,7.94,6.9,0.0044,0.016,1.71
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:20,2,15,13.68,34.47,6.17,7.94,6.91,0.0063,0.0164,1.851
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:25,2,15,13.83,34.52,6.63,7.87,6.92,0.003,0.0139,1.847
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:30,2,15,14.08,34.5,6,7.92,6.84,0.0036,0.0148,1.897
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:35,2,15,14.15,34.46,5.24,7.85,7.03,0.008,0.0131,1.704
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:40,2,15,13.43,34.48,6.73,7.89,7.04,0.0042,0.0146,1.568
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:45,2,15,13.62,34.49,5.48,7.93,6.94,0.0039,0.0163,1.791
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:50,2,15,13.29,34.53,5.16,7.85,6.98,0.003,0.0159,1.68
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:35:55,2,15,14.18,34.49,5.09,7.87,7.03,0.0052,0.0175,1.758
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:00,2,15,14.25,34.51,5.01,7.86,6.85,0.0042,0.0152,1.548
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:05,2,15,13.55,34.5,6.98,7.9,6.84,0.0061,0.0184,1.6
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:10,2,15,13.54,34.48,6.91,7.91,6.97,0.0072,0.0166,1.843
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:15,2,15,13.28,34.49,5.8,7.9,6.8,0.0079,0.0136,1.666
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:20,2,15,13.41,34.54,5.42,7.9,6.95,0.0041,0.0143,1.92
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:25,2,15,13.59,34.51,6.6,7.86,7.05,0.0044,0.0135,1.653
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:30,2,15,14.15,34.54,6.07,7.9,6.88,0.0083,0.0164,1.838
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:35,2,15,13.64,34.52,6.05,7.9,7.03,0.0054,0.0163,1.764
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:40,2,15,13.39,34.53,6.91,7.93,6.9,0.0023,0.0135,1.771
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:45,2,15,14.23,34.5,5.28,7.88,6.75,0.0083,0.0129,1.826
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:50,2,15,14,34.54,6.41,7.92,6.84,0.004,0.0179,1.55
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:36:55,2,15,13.52,34.5,6.5,7.85,6.95,0.003,0.0147,1.652
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:00,2,15,14.06,34.55,6.78,7.9,7,0.0045,0.0181,1.874
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:05,2,15,13.31,34.54,6.46,7.92,6.95,0.0069,0.0137,1.779
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:10,2,15,13.74,34.55,6.49,7.87,6.76,0.0042,0.0166,1.755
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:15,2,15,13.35,34.55,6.3,7.85,6.83,0.005,0.0134,1.709
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:20,2,15,14.18,34.46,8.94,7.94,6.78,0.0077,0.0159,1.738
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:25,2,15,14.21,34.53,5.8,7.93,6.89,0.0079,0.0151,1.669
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:30,2,15,14.17,34.49,5.82,7.9,7.02,0.0062,0.0153,1.699
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:35,2,15,13.62,34.52,6.02,7.89,6.88,0.0059,0.0156,1.795
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:40,2,15,13.64,34.53,6.62,7.86,6.95,0.0064,0.0141,1.674
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:45,2,15,14.17,34.51,5.15,7.89,6.81,0.0046,0.0181,1.874
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:50,2,15,13.68,34.5,5.82,7.9,6.99,0.0042,0.0132,1.64
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:37:55,2,15,13.98,34.48,6.79,7.94,6.9,0.0083,0.0179,1.569
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:00,2,15,13.79,34.46,5.59,7.94,6.96,0.0047,0.018,1.672
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:05,2,15,14,34.54,5.85,7.86,6.81,0.0029,0.0148,1.649
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:10,2,15,13.36,34.54,5.36,7.88,7.02,0.0025,0.0161,1.816
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:15,2,15,13.53,34.55,5.66,7.86,6.76,0.005,0.017,1.872
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:20,2,15,13.54,34.47,6.44,7.85,6.8,0.0065,0.0165,1.809
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:25,2,15,13.67,34.51,6,7.94,7.03,0.0063,0.0161,1.717
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:30,2,15,14.02,34.53,5.95,7.92,6.76,0.0035,0.0135,1.825
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:35,2,15,13.65,34.53,6,7.91,6.81,0.0076,0.0179,1.584
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:40,2,15,13.42,34.54,6.81,7.91,6.81,0.0044,0.0187,1.913
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:45,2,15,13.43,34.22,5.92,7.91,6.97,0.0041,0.0133,1.74
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:50,2,15,13.88,34.46,6.07,7.91,6.86,0.0075,0.0155,1.748
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:38:55,2,15,13.74,34.48,6.4,7.92,6.96,0.0064,0.0131,1.91
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:00,2,15,14.07,34.45,5.28,7.93,6.76,0.0067,0.0162,1.605
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:05,2,15,13.68,34.47,6.97,7.88,6.87,0.0049,0.0173,1.728
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:10,2,15,14.24,34.51,5.3,7.88,6.89,0.0059,0.0171,1.937
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:15,2,15,13.76,34.45,6.71,7.9,6.84,0.0046,0.0161,1.935
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:20,2,15,13.75,34.54,6.61,7.84,6.95,0.0052,0.0138,1.797
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:25,2,15,13.28,34.45,6.33,7.84,6.8,0.0041,0.0174,1.824
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:30,2,15,13.79,34.48,5.25,7.88,6.97,0.0048,0.0152,1.834
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:35,2,15,13.54,34.51,5.35,7.88,7.03,0.004,0.0175,1.913
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:40,2,15,13.45,34.54,6.26,7.91,6.88,0.0036,0.0187,1.629
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:45,2,15,13.94,34.47,6.44,7.87,6.73,0.0057,0.0187,1.864
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:50,2,15,13.46,34.54,6.66,7.92,6.78,0.0068,0.0183,1.861
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:39:55,2,15,13.54,34.51,6.39,7.88,7,0.0059,0.0171,1.696
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:00,2,15,13.83,34.51,5.53,7.93,6.87,0.0043,0.015,1.579
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:05,2,15,13.98,34.49,5.39,7.86,6.73,0.0023,0.0152,1.717
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:10,2,15,13.44,34.5,5.28,7.86,6.95,0.0031,0.0153,1.666
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:15,2,15,13.78,34.47,6.56,7.92,6.87,0.0068,0.014,1.715
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:20,2,15,13.88,34.49,10.41,7.9,6.8,0.0075,0.015,1.627
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:25,2,15,13.88,34.49,6.03,7.91,6.75,0.0078,0.0143,1.806
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:30,2,15,13.77,34.46,5.13,7.92,7.02,0.0074,0.0168,1.896
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:35,2,15,13.94,34.03,6.49,7.91,7,0.0035,0.0166,1.777
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:40,2,15,14.21,34.5,6.8,7.91,6.85,0.0074,0.0181,1.648
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:45,2,15,13.55,34.47,5.81,7.93,7.01,0.005,0.014,1.561
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:50,2,15,14.23,34.51,12.89,7.92,6.93,0.0065,0.0165,1.72
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:40:55,2,15,13.46,34.48,5.9,7.9,7.01,0.0031,0.013,1.892
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:00,2,15,13.93,34.5,5.38,7.86,6.87,0.0048,0.0183,1.905
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:05,2,15,13.36,34.46,6.75,7.87,6.89,0.0031,0.0155,1.753
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:10,2,15,13.66,34.47,6.38,7.9,6.76,0.0065,0.0151,1.625
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:15,2,15,13.36,34.52,6.4,7.92,7.02,0.0072,0.014,1.738
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:20,2,15,14.12,34.5,5.76,7.85,6.93,0.0039,0.0167,1.626
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:25,2,15,13.78,34.54,6.5,7.93,6.8,0.0064,0.0174,1.869
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:30,2,15,13.56,34.49,5.21,7.86,6.89,0.0078,0.0307,1.874
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:35,2,15,13.64,34.5,5.2,7.89,6.9,0.0063,0.0156,1.556
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:40,2,15,13.64,34.48,6.72,7.91,6.99,0.0064,0.017,1.637
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:45,2,15,13.63,34.47,5.87,7.86,6.9,0.0044,0.0189,1.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:50,2,15,13.74,34.46,6.04,7.84,6.74,0.0063,0.0159,1.761
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:41:55,2,15,14.13,34.53,6.68,7.86,6.79,0.0044,0.0172,1.71
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:00,2,15,13.89,34.54,6.61,7.91,6.76,0.0071,0.0133,1.889
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:05,2,15,14.14,34.48,5.66,7.9,6.88,0.0043,0.0144,1.795
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:10,2,15,13.76,34.51,6.76,7.92,6.84,0.0031,0.0179,1.913
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:15,2,15,13.85,34.47,6.92,7.94,6.73,0.0067,0.0175,1.747
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:20,2,15,13.73,34.47,6.5,7.85,6.82,0.0058,0.0151,1.617
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:25,2,15,14.16,34.48,6.53,7.91,6.93,0.006,0.0147,1.597
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:30,2,15,13.81,34.51,5.95,7.87,6.87,0.0056,0.0182,1.702
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:35,2,15,14.25,34.49,5.34,7.86,6.71,0.008,0.0185,1.647
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:40,2,15,13.37,34.54,6.24,7.86,6.95,0.0055,0.0158,1.618
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:45,2,15,14.14,34.53,6.87,7.85,6.91,0.0072,0.015,1.737
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:50,2,15,13.84,34.54,6.01,7.85,6.87,0.0031,0.0133,1.727
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:42:55,2,15,13.59,34.47,6.67,7.91,6.86,0.0047,0.0147,1.829
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:00,2,15,13.38,34.5,5.97,7.93,7.03,0.0034,0.016,1.87
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:05,2,15,14.17,34.53,5.54,7.86,6.99,0.0055,0.0148,1.582
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:10,2,15,13.31,34.49,6.97,7.92,6.99,0.0062,0.0154,1.771
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:15,2,15,13.27,34.47,5.53,7.91,6.77,0.0045,0.0146,1.71
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:20,2,15,14.1,34.47,5.89,7.91,6.86,0.0041,0.0186,1.775
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:25,2,15,13.62,34.46,5.49,7.92,6.91,0.0075,0.0154,1.886
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:30,2,15,13.77,34.49,6.23,7.9,6.92,0.0045,0.0185,1.627
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:35,2,15,13.5,34.54,6.08,7.92,6.88,0.0068,0.0139,1.643
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:40,2,15,13.35,34.54,6.72,7.93,6.87,0.0056,0.0157,1.834
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:45,2,15,14.16,34.53,5.07,7.87,6.71,0.0053,0.0177,1.633
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:50,2,15,13.74,34.47,5.28,7.87,6.94,0.0031,0.0133,1.6
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:43:55,2,15,14.15,34.5,6.57,7.86,6.76,0.0072,0.0143,1.786
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:00,2,15,13.37,34.53,5.75,7.86,6.9,0.0065,0.0178,1.876
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:05,2,15,13.36,34.46,6.83,7.89,6.94,0.0077,0.0161,1.81
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:10,2,15,13.61,34.49,5.89,7.92,6.98,0.0063,0.0168,1.806
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:15,2,15,14.08,34.54,5.89,7.85,6.73,0.0024,0.0161,1.934
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:20,2,15,13.64,34.51,5.67,7.92,6.97,0.0049,0.0169,1.884
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:25,2,15,14.12,34.48,6.42,7.93,6.9,0.0029,0.0162,1.595
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:30,2,15,13.68,34.46,5.01,7.87,6.86,0.0023,0.0139,1.574
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:35,2,15,13.61,34.52,6.75,7.86,6.79,0.0073,0.0181,1.613
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:40,2,15,13.38,34.54,5.45,7.85,6.9,0.0023,0.0138,1.588
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:45,2,15,13.69,34.52,6.44,7.86,6.77,0.0059,0.0131,1.697
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:50,2,15,13.56,34.53,6.32,7.88,6.99,0.0063,0.0145,1.864
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:44:55,2,15,13.56,34.18,5.05,7.91,6.99,0.0033,0.0162,1.736
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:00,2,15,13.78,34.54,5.69,7.89,7.01,0.0023,0.0189,1.832
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:05,2,15,14.09,34.49,5.16,7.86,6.91,0.0062,0.0148,1.806
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:10,2,15,13.71,34.54,6.4,7.87,6.87,0.0027,0.0173,1.772
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:15,2,15,13.77,34.49,6.15,7.84,6.73,0.0037,0.0188,1.673
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:20,2,15,13.79,34.47,5.66,7.84,6.93,0.0047,0.0131,1.951
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:25,2,15,14.03,34.51,5.66,7.92,6.98,0.005,0.0144,1.864
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:30,2,15,14.24,34.45,6.48,7.84,6.97,0.0029,0.0154,1.855
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:35,2,15,13.57,34.53,5.15,7.88,6.94,0.0074,0.0162,1.554
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:40,2,15,13.32,34.53,5.45,7.88,6.84,0.007,0.0164,1.882
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:45,2,15,13.36,34.55,6.85,7.85,6.88,0.0057,0.0161,1.901
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:50,2,15,13.34,34.46,6.82,7.85,6.75,0.0022,0.0187,1.758
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:45:55,2,15,13.76,34.46,6.03,7.92,6.7,0.0028,0.0166,1.704
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:00,2,15,13.72,34.53,5.81,7.93,6.95,0.0034,0.017,1.675
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:05,2,15,14.23,34.47,5.74,7.87,6.86,0.0044,0.0142,1.654
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:10,2,15,13.77,34.52,6.39,7.92,6.84,0.0066,0.0181,1.699
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:15,2,15,14.05,34.48,9.04,7.84,6.79,0.0024,0.0146,1.687
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:20,2,15,13.74,34.49,9.06,7.91,6.94,0.008,0.0171,1.571
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:25,2,15,13.86,34.55,5.93,7.88,6.88,0.0031,0.0189,1.697
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:30,2,15,14.15,34.54,5.41,7.88,6.81,0.0042,0.0182,1.916
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:35,2,15,13.61,34.5,6.93,7.84,6.83,0.0042,0.0149,1.65
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:40,2,15,13.36,34.54,5.69,7.87,6.88,0.0069,0.014,1.682
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:45,2,15,13.82,34.46,5.59,7.86,6.92,0.0053,0.017,1.846
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:50,2,15,13.27,34.49,6.91,7.93,6.8,0.0063,0.0177,1.804
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:46:55,2,15,13.26,34.52,6.24,7.85,6.93,0.002,0.0162,1.82
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:00,2,15,13.37,34.54,6.34,7.88,6.94,0.0031,0.0185,1.728
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:05,2,15,13.3,34.53,5.26,7.87,6.9,0.0032,0.0151,1.672
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:10,2,15,13.46,34.47,5.99,7.84,6.83,0.0039,0.0151,1.869
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:15,2,15,13.68,34.48,6.28,7.84,6.95,0.0047,0.0137,1.655
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:20,2,15,13.93,34.45,6.44,7.89,6.78,0.0066,0.0182,1.759
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:25,2,15,13.83,34.54,6.65,7.88,6.88,0.0075,0.0173,1.9
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:30,2,15,13.59,34.52,5.55,7.85,6.94,0.0077,0.0134,1.713
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:35,2,15,13.65,34.07,6.36,7.92,6.96,0.0024,0.0142,1.829
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:40,2,15,13.99,34.51,6.51,7.92,6.82,0.0041,0.0181,1.765
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:45,2,15,13.98,34.52,6.22,7.92,6.77,0.0061,0.0159,1.572
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:50,2,15,13.8,34.49,6,7.91,6.85,0.004,0.0158,1.687
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:47:55,2,15,13.62,34.54,6.2,7.91,6.92,0.0029,0.0168,1.629
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:00,2,15,14.21,34.51,5.57,7.9,6.75,0.0084,0.0141,1.754
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:05,2,15,13.71,34.5,5.63,7.9,6.89,0.0072,0.0146,1.758
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:10,2,15,14.08,34.55,5.28,7.87,6.92,0.0068,0.0187,1.744
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:15,2,15,13.59,34.53,5.76,7.86,7,0.0077,0.0143,1.641
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:20,2,15,14.2,34.54,6.59,7.88,6.96,0.0078,0.0186,1.707
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:25,2,15,13.57,33.96,6.57,7.89,6.85,0.0077,0.016,1.624
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:30,2,15,14.08,34.53,6.97,7.92,6.79,0.0069,0.0148,1.576
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:35,2,15,13.51,34.49,6.21,7.93,6.8,0.0028,0.0131,1.952
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:40,2,15,14.19,34.48,5.59,7.85,6.74,0.0082,0.0171,1.911
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:45,2,15,14.06,34.55,6.75,7.93,6.69,0.0067,0.0153,1.824
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:50,2,15,14.18,34.45,5.46,7.9,6.67,0.005,0.0175,1.875
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:48:55,2,15,13.42,34.25,5.01,7.84,6.77,0.0025,0.0142,1.796
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:49:00,2,15,13.87,34.49,6.64,7.92,6.79,0.0039,0.0157,1.804
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:49:05,2,15,13.42,34.54,6.49,7.89,6.92,0.0073,0.0143,1.947
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:49:10,2,15,13.91,34.51,5.71,7.9,6.82,0.0073,0.0188,1.777
